
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-06-06 12:50:38 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:50:38 /api/session/state ......................... ~ 500.73ms
  2026-06-06 12:50:41 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:50:41 /api/session/state ......................... ~ 500.77ms
  2026-06-06 12:50:44 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:50:44 /api/session/state ......................... ~ 500.76ms
  2026-06-06 12:50:47 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:50:47 /api/session/state ......................... ~ 500.71ms
  2026-06-06 12:50:50 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:50:50 /api/session/state ......................... ~ 500.72ms
  2026-06-06 12:50:53 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:50:53 /api/session/state ......................... ~ 500.78ms
  2026-06-06 12:50:56 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:50:56 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:50:59 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:50:59 /api/session/state ........................... ~ 0.12ms
  2026-06-06 12:51:02 /api/session/state ........................... ~ 0.23ms
  2026-06-06 12:51:02 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:51:05 /api/session/state ........................... ~ 0.24ms
  2026-06-06 12:51:05 /api/session/state ........................... ~ 0.14ms
  2026-06-06 12:51:08 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:51:08 /api/session/state ........................... ~ 0.14ms
  2026-06-06 12:51:11 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:51:11 /api/session/state ......................... ~ 500.29ms
  2026-06-06 12:51:14 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:51:14 /api/session/state ........................... ~ 0.14ms
  2026-06-06 12:51:17 /api/session/state ........................... ~ 0.28ms
  2026-06-06 12:51:17 /api/session/state ......................... ~ 500.31ms
  2026-06-06 12:51:20 /api/session/state ........................... ~ 0.20ms
  2026-06-06 12:51:20 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:23 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:51:23 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:26 /api/session/state ........................... ~ 0.25ms
  2026-06-06 12:51:26 /api/session/state ......................... ~ 500.35ms
  2026-06-06 12:51:29 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:51:29 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:32 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:51:32 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:35 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:51:35 /api/session/state ......................... ~ 500.28ms
  2026-06-06 12:51:38 /api/session/state ........................... ~ 0.34ms
  2026-06-06 12:51:38 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:41 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:51:41 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:44 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:51:44 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:51:47 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:51:47 /api/session/state ........................... ~ 0.14ms
  2026-06-06 12:51:50 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:51:50 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:51:53 /api/session/state ........................... ~ 0.27ms
  2026-06-06 12:51:53 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:51:56 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:51:56 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:51:59 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:51:59 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:02 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:02 /api/session/state ......................... ~ 500.62ms
  2026-06-06 12:52:05 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:05 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:08 /api/session/state ........................... ~ 0.20ms
  2026-06-06 12:52:08 /api/session/state ........................... ~ 0.09ms
  2026-06-06 12:52:11 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:11 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:14 /api/session/state ........................... ~ 0.27ms
  2026-06-06 12:52:14 /api/session/state ........................... ~ 0.13ms
  2026-06-06 12:52:17 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:17 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:20 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:20 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:23 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:52:23 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:26 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:26 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:29 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:29 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:32 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:52:32 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:35 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:52:35 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:38 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:38 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:41 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:41 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:44 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:44 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:47 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:47 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:50 /api/session/state ........................... ~ 0.25ms
  2026-06-06 12:52:50 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:53 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:52:53 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:52:56 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:52:56 /api/session/state ........................... ~ 0.13ms
  2026-06-06 12:52:59 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:52:59 /api/session/state ........................... ~ 0.05ms
  2026-06-06 12:53:02 /api/session/state ........................... ~ 0.27ms
  2026-06-06 12:53:02 /api/session/state ........................... ~ 0.13ms
  2026-06-06 12:53:05 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:05 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:08 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:08 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:11 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:11 /api/session/state ........................... ~ 0.12ms
  2026-06-06 12:53:14 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:14 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:17 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:17 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:20 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:20 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:23 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:23 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:26 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:26 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:29 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:29 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:32 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:32 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:35 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:35 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:38 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:53:38 /api/session/state ........................... ~ 0.13ms
  2026-06-06 12:53:41 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:41 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:44 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:44 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:53:47 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:47 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:53:50 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:53:50 /api/session/state ........................... ~ 0.13ms
  2026-06-06 12:53:53 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:53:53 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:53:56 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:56 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:53:59 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:53:59 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:54:02 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:54:02 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:54:05 /api/session/state ........................... ~ 0.22ms
  2026-06-06 12:54:05 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:08 /api/session/state ........................... ~ 0.27ms
  2026-06-06 12:54:08 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:11 /api/session/state ........................... ~ 0.26ms
  2026-06-06 12:54:11 /api/session/state ........................... ~ 0.10ms
  2026-06-06 12:54:14 /api/session/state ......................... ~ 500.84ms
  2026-06-06 12:54:14 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:17 /api/session/state ......................... ~ 500.76ms
  2026-06-06 12:54:17 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:20 /api/session/state ......................... ~ 500.76ms
  2026-06-06 12:54:20 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:23 /api/session/state ........................... ~ 0.05ms
  2026-06-06 12:54:23 /api/session/state ......................... ~ 500.71ms
  2026-06-06 12:54:26 /api/session/state ......................... ~ 500.83ms
  2026-06-06 12:54:26 /api/session/state ........................... ~ 0.11ms
  2026-06-06 12:54:29 /api/session/state ........................... ~ 0.07ms
  2026-06-06 12:54:29 /api/session/state ............................... ~ 1s
  2026-06-06 12:54:32 /api/session/state ........................... ~ 0.06ms
  2026-06-06 12:54:32 /api/session/state ......................... ~ 500.72ms
  2026-06-06 12:54:35 /api/session/state ........................... ~ 0.24ms
  2026-06-06 12:54:35 /api/session/state ........................... ~ 0.21ms
  2026-06-06 12:54:38 /api/session/state ........................... ~ 0.07ms
  2026-06-06 12:54:38 /api/session/state ......................... ~ 500.74ms
  2026-06-06 12:54:41 /api/session/state ........................... ~ 0.07ms
  2026-06-06 12:54:41 /api/session/state ......................... ~ 500.67ms
  2026-06-06 12:54:44 /api/session/state ........................... ~ 0.06ms
  2026-06-06 12:54:44 /api/session/state ......................... ~ 500.72ms
  2026-06-06 12:54:47 /api/session/state ........................... ~ 0.10ms
